Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
349,A horse is standing in a field.,Two donkeys are pulling a carriage. The donkies are wearing reigns. The reigns are black in color. There is a man pulling on the reigns. He is wearing a cowboy hat and blue jeans.,3.114427808168427e-233,0.19354838360041626,0.8729990720748901,0.06389776357827477
350,A close up of a woman in a white shirt standing in front of a white car.,A white cat with black paws is standing on top of a parked car and standing at the camera. On the windshield of the car is the reflection of a building and the fluffy clouds in the sky. Behind the car there are two buildings and a gray car parked on the street.,9.102604715290308e-156,0.3111111072,0.8728993535041809,0.09109311740890688
351,Piece of a photo of a person with a dark background.,a woman is on the phone. her phone is white. her hat has a bow on it. she is smiling at somebody. she is wearing neutral colors.,2.7778998645813653e-232,0.07407406990397829,0.8376877903938293,0.03937007874015748
352,A photograph of a busy street with a person walking in the middle of the frame.,A person is wearing a tan jacket. They have a brown backpack on their back and a gray scarf. They are holding a cell phone in their hands. There is a silver train in front of the person.,1.5586155423526441e-155,0.23809523382086173,0.8589251637458801,0.13396420020522176
353,A collection of squares of different colors and sizes on a black background.,There is a large elephant standing in the grass. There is a giraffe in front of the elephant. There are trees behind a fence in front of the animals.,3.687962647234977e-232,0.13793102963139137,0.8449684381484985,0.07299270072992702
354,A black and white photo of a building with a lot of squares in it.,"The sky is gray and cloudy. The clock tower is visible. The tower has compass on its top, and has two clock faces. Below of the tower is row of trees and a field. On the field a person is walking.",2.4459687712739356e-232,0.10256409811965832,0.8539175391197205,0.06510416666666667
355,A skier in a red jacket is skiing down a snowy slope.,a man is getting ready to ski down a mountain. he is wearing a really yellow jacket. his hat is red in color. there are two ski sticks in the ground. his skis are pointed forward. he is a happy man.,6.144995194088555e-156,0.2499999960125001,0.8835756778717041,0.10498687664041993
356,A black background with multi-colored squares of different sizes scattered all over.,A bed with a colorful quilt on it. The headboard on the bed is wooden. Next to the bed is a small table with a small lamp on it.,2.8230592615333086e-232,0.1333333285333335,0.8582783937454224,0.03663003663003663
357,A black background with blue and white squares of different sizes.,A man is being shown laying on the side of a mountain. He has ski equipment. Behind him are very tall and sharp mountains and clouds in a very clear blue sky.,2.096850670587226e-232,0.1499999960125001,0.8436442613601685,0.06688963210702341
358,A black background with many squares of different sizes and colors.,Two octagon-shaped waffles are in a pile on a floral bordered plate. There is a neat square of butter on top of the waffles. The waffles are slightly browned. Next to the plate is a bottle of syrup with a light colored label. The counter beneath the plate is a dark granite.,2.862092549841439e-233,0.08888888519506187,0.8400258421897888,0.07766179540709812
359,Black background with blue and white squares in front of a window.,The square sign is black white and blue. It has a white triangle has a icon of a person walking across the crosswalk. The sign is on top of a silver pole. Behind the sign is a stop sign and a paved street.,4.700199794305228e-156,0.25641025214990143,0.8622594475746155,0.07518796992481203
360,A black and white photo of a bunch of squares.,A bunch of cars are driving in a snow storm. A couple of cars that are parked near the sidewalks are completely covered in snow. The signs are all covered and so are the houses.,6.22175916465545e-156,0.24242423845730032,0.8592937588691711,0.0923076923076923
361,A variety of different colored squares are scattered across the image.,"I see a wooden table with broccoli, onions and carrots on top of it. There is also a sharp kitchen knife next to the carrots. The broccoli carrots and onions appears to be chopped.",1.4701016696876416e-232,0.10256409851413557,0.8531001806259155,0.06309148264984227
362,A black background with a pattern of squares in different shades of brown.,A sheep is laying down in some hay. There is a hand of a person reaching in and petting the sheep. The person is wearing a blue jacket. The sheep is looking up.,2.913346405123101e-232,0.22857142406530614,0.8407809138298035,0.06451612903225806
363,A black and white image with red squares scattered throughout.,There are two red trolleys on the tracks. There is a fence next to the trolleys. There is a building behind the trolley.,2.7920648233755865e-232,0.0769230721893494,0.8523653149604797,0.046082949308755755
364,A person is standing on a sidewalk in front of a building.,"A man is walking by an MBTA commuter rail coach.  The coach has a purple stripe and a ""T"" logo, signifying transit.  He is wearing sunglasses, a t shirt, pants and sneakers.  He is carrying a red bag over is shoulder.  A yellow tactile warning strip runs along the side of the train.",4.804144185536937e-233,0.15094339293698833,0.8613090515136719,0.06134969325153374
